media,condition,species,g,strainID,strain,time_h,OD,medium_batch,media1,slope,intercept,growth_inferred
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",21.06060606060606,0.4319868474733484,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",21.358585858585858,0.4903200357727334,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",21.656565656565654,0.5565289489381178,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",21.954545454545453,0.6316769103360674,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",22.25252525252525,0.687239536488914,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",22.55050505050505,0.7420107105251754,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",22.848484848484848,0.8011465577487685,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",23.146464646464644,0.8554687173152095,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",23.444444444444443,0.9030689488328498,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",23.742424242424242,0.9533175491439484,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",24.040404040404038,1.0019639039127024,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",24.338383838383837,1.0240959636022897,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",24.636363636363633,1.0467168571169507,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",24.934343434343432,1.0698373813961435,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",25.232323232323232,1.0768533003637684,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",25.530303030303028,1.0792350371039099,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",25.828282828282827,1.0816220413221511,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",26.126262626262623,1.0805824205391488,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",26.424242424242422,1.0748983070542026,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",26.72222222222222,1.0692440913842207,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",27.020202020202017,1.0624733219654172,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",27.318181818181817,1.0402075848678938,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",27.616161616161612,1.0184084292623883,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",27.91414141414141,0.9970660778714743,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",28.21212121212121,0.9909999999999999,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",28.510101010101007,0.9909999999999999,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",28.808080808080806,0.9909999999999999,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",29.106060606060602,0.981619298160173,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",29.4040404040404,0.9557364452771038,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",29.7020202020202,0.9305360100129514,SB,NA,NA,NA,FALSE
SB,Without mucin,H. hathewayi,A3P5,DSM13479,"H. hathewayi
(DSM13479)",30,0.906,SB,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",0,7.000000000000005e-5,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",0.30303030303030304,1.2125098269789882e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",0.6060606060606061,1.9126384559222843e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",0.9090909090909092,2.8690690866389876e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",1.2121212121212122,4.1756283581171304e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",1.5151515151515151,5.960490819711741e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",1.8181818181818183,8.398752960858606e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",2.121212121212121,0.0011729610322068745,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",2.4242424242424243,0.0016279822776054237,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",2.7272727272727275,0.002249576994254671,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",3.0303030303030303,0.003098724139961743,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",3.3333333333333335,0.004258725754758839,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",3.6363636363636367,0.00584337896019523,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",3.9393939393939394,0.008008139551445822,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",4.242424242424242,0.010965372339891267,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",4.545454545454546,0.015005184317438688,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",4.848484848484849,0.02052388439330072,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",5.151515151515151,0.025069598840743314,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",5.454545454545455,0.0273534979278143,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",5.757575757575758,0.0298448862064578,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",6.0606060606060606,0.03243579568632703,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",6.363636363636364,0.03470522976431519,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",6.666666666666667,0.03713310731140138,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",6.96969696969697,0.03973049026286867,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",7.272727272727273,0.042039466274406204,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",7.575757575757576,0.04442751219402217,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",7.878787878787879,0.04695098522347211,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",8.181818181818182,0.04936446488512773,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",8.484848484848484,0.051725181927489775,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",8.787878787878789,0.05419863377879635,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",9.090909090909092,0.056842804638566974,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",9.393939393939394,0.05974472277751259,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",9.696969696969697,0.06279460636884843,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",10,0.06600000000000002,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",10.303030303030303,0.06915632745030487,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",10.606060606060606,0.0724634404761137,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",10.90909090909091,0.07592854247762437,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",11.212121212121213,0.07959083655325867,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",11.515151515151516,0.08344383740990238,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",11.818181818181818,0.08748319854398776,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",12.121212121212121,0.09169753798702115,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",12.424242424242424,0.09608267568421679,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",12.727272727272728,0.1006773584236482,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",13.030303030303031,0.10570634775533619,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",13.333333333333334,0.11303633270911505,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",13.636363636363637,0.12087426372609983,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",13.93939393939394,0.12925533995127567,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",14.242424242424242,0.13471127248435819,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",14.545454545454547,0.139498486294218,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",14.84848484848485,0.14445573423151165,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",15.151515151515152,0.14875823560698834,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",15.454545454545455,0.15233801772893377,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",15.757575757575758,0.15600390474883982,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",16.060606060606062,0.15947375444977674,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",16.363636363636363,0.16186377550837636,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",16.666666666666668,0.16428959991559494,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",16.96969696969697,0.1667517640180759,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",17.272727272727273,0.16834904685010715,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",17.575757575757578,0.16986076758735327,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",17.87878787878788,0.17138605745249888,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",18.181818181818183,0.172,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",18.484848484848484,0.172,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",18.78787878787879,0.172,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",19.09090909090909,0.1733964759154447,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",19.393939393939394,0.17813376632645633,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",19.6969696969697,0.18300042997987595,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",20,0.188,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",20.303030303030305,0.19497081266991828,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",20.606060606060606,0.20219999844176179,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",20.90909090909091,0.20969713391197065,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",21.21212121212121,0.21991710296144584,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",21.515151515151516,0.23174268525721653,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",21.81818181818182,0.24420396116752863,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",22.12121212121212,0.2573824865390963,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",22.424242424242426,0.27134691758158674,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",22.727272727272727,0.28606879065527246,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",23.03030303030303,0.3014826372549456,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",23.333333333333336,0.3167179533050146,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",23.636363636363637,0.3327230018212242,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",23.93939393939394,0.34953667192589316,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",24.242424242424242,0.3696682080783978,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",24.545454545454547,0.3916143553056971,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",24.848484848484848,0.4148631360385389,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",25.151515151515152,0.4340864923622282,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",25.454545454545457,0.4486141927294896,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",25.757575757575758,0.46362801752808797,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",26.060606060606062,0.48957444106335185,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",26.363636363636363,0.5634779776732046,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",26.666666666666668,0.6485360016322514,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",26.96969696969697,0.7464320939128077,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",27.272727272727273,0.7897068271203561,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",27.575757575757578,0.8277075897558452,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",27.87878787878788,0.8675367903896278,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",28.181818181818183,0.8886713914616436,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",28.484848484848484,0.8965119603899746,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",28.78787878787879,0.9044216996323143,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",29.090909090909093,0.9039870631421878,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",29.393939393939394,0.8842293946805843,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",29.6969696969697,0.8649035191654146,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,E6P1,DSM13479,"H. hathewayi
(DSM13479)",30,0.8460000000000001,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",0,7.000000000000005e-5,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",0.30303030303030304,1.5742895794849048e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",0.6060606060606061,2.994566493824016e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",0.9090909090909092,5.30179576972717e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",1.2121212121212122,9.049872555205057e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",1.5151515151515151,0.0015138595395434796,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",1.8181818181818183,0.002502968032965352,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",2.121212121212121,0.004109767418372052,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",2.4242424242424243,0.006720001060195768,WCA,NA,NA,NA,TRUE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",2.7272727272727275,0.010960306182781923,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",3.0303030303030303,0.017295409676931158,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",3.3333333333333335,0.020545798311655112,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",3.6363636363636367,0.024404581822935166,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",3.9393939393939394,0.028985637155166662,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",4.242424242424242,0.03197051474609626,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",4.545454545454546,0.03461622646497656,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",4.848484848484849,0.03748040503917704,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",5.151515151515151,0.040118436093483034,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",5.454545454545455,0.042452275434631356,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",5.757575757575758,0.04492164645105119,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",6.0606060606060606,0.04734350598896653,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",6.363636363636364,0.04909900623780193,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",6.666666666666667,0.050919504445750025,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",6.96969696969697,0.05280740718307,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",7.272727272727273,0.055558387622135094,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",7.575757575757576,0.05854594733850341,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",7.878787878787879,0.06169395594509473,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",8.181818181818182,0.0643843978461079,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",8.484848484848484,0.06675958478578516,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",8.787878787878789,0.06922229892588531,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",9.090909090909092,0.07201520271206323,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",9.393939393939394,0.0755051154944367,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",9.696969696969697,0.07916398793524695,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",10,0.083,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",10.303030303030303,0.0844844106436902,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",10.606060606060606,0.08599534680753324,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",10.90909090909091,0.08753328248652673,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",11.212121212121213,0.08923989383801677,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",11.515151515151516,0.09104151208474567,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",11.818181818181818,0.09287947376631098,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",12.121212121212121,0.09493528093876591,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",12.424242424242424,0.09731436860199506,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",12.727272727272728,0.09975303251249601,WCA,NA,NA,NA,FALSE
WCA,With mucin,H. hathewayi,G6P1,DSM13479,"H. hathewayi
(DSM13479)",13.030303030303031,0.10226170148983582,WCA,NA,NA,NA,FALSE
